"","No.","Time","Source","Destination","Protocol","Length","Info"
"13953",1395,1634947048.01692,"172.17.0.8","172.17.0.13","UDP (NDN)",798,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1D/35=%00%00%01%7C%AAp%22D/33=%00"
"14173",1417,1634947059.03267,"172.17.0.8","172.17.0.13","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1E/35=%00%00%01%7C%AApMA/33=%00"
"14294",1429,1634947063.68045,"172.17.0.8","172.17.0.13","UDP (NDN)",885,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%18/35=%00%00%01%7C%AAp%5B%94/33=%00"
"14431",1443,1634947073.20404,"172.17.0.8","172.17.0.13","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%19/35=%00%00%01%7C%AAp%84%AC/33=%00"
"3117",31,1634946533.4143,"172.17.0.9","172.17.0.5","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%02/35=%00%00%01%7C%AAhH%24/33=%00"
"3210",32,1634946533.41637,"172.17.0.9","172.17.0.14","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%02/35=%00%00%01%7C%AAhH%24/33=%00"
"4415",44,1634946535.81593,"172.17.0.9","172.17.0.14","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%08/35=%00%00%01%7C%AAhQ%80/33=%00"
"6113",61,1634946539.5624,"172.17.0.9","172.17.0.5","UDP (NDN)",876,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7C%AAh%60%28/33=%00"
"7910",79,1634946546.92916,"172.17.0.9","172.17.0.14","UDP (NDN)",383,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%02/35=%00%00%01%7C%AAh%7C%E3/33=%00"
"10615",106,1634946549.0298,"172.17.0.9","172.17.0.14","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%08/35=%00%00%01%7C%AAh%85%15/33=%00"
"10818",108,1634946549.67465,"172.17.0.9","172.17.0.5","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%02/35=%00%00%01%7C%AAh%83%BD/33=%00"
"10910",109,1634946549.67472,"172.17.0.9","172.17.0.14","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%02/35=%00%00%01%7C%AAh%83%BD/33=%00"
"12114",121,1634946550.79139,"172.17.0.9","172.17.0.14","UDP (NDN)",384,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%02/35=%00%00%01%7C%AAh%8B%FD/33=%00"
"13310",133,1634946552.65654,"172.17.0.9","172.17.0.14","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7C%AAh%93B/33=%00"
"15415",154,1634946556.14277,"172.17.0.9","172.17.0.5","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%03/35=%00%00%01%7C%AAh%9C%FF/33=%00"
"15512",155,1634946556.14284,"172.17.0.9","172.17.0.14","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%03/35=%00%00%01%7C%AAh%9C%FF/33=%00"
"16910",169,1634946561.05622,"172.17.0.9","172.17.0.14","UDP (NDN)",420,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%03/35=%00%00%01%7C%AAh%B4%14/33=%00"
"18010",180,1634946563.11513,"172.17.0.9","172.17.0.5","UDP (NDN)",841,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%09/35=%00%00%01%7C%AAh%BC%29/33=%00"
"19213",192,1634946566.74361,"172.17.0.9","172.17.0.14","UDP (NDN)",927,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%09/35=%00%00%01%7C%AAh%CAU/33=%00"
"21410",214,1634946576.17219,"172.17.0.9","172.17.0.14","UDP (NDN)",894,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0A/35=%00%00%01%7C%AAh%EF%25/33=%00"
"23111",231,1634946579.83525,"172.17.0.9","172.17.0.5","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%03/35=%00%00%01%7C%AAh%FDz/33=%00"
"23212",232,1634946579.83543,"172.17.0.9","172.17.0.14","UDP (NDN)",417,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%03/35=%00%00%01%7C%AAh%FDz/33=%00"
"2436",243,1634946579.92863,"172.17.0.9","172.17.0.5","UDP (NDN)",874,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0A/35=%00%00%01%7C%AAh%FD%D6/33=%00"
"2608",260,1634946589.58682,"172.17.0.9","172.17.0.5","UDP (NDN)",839,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0B/35=%00%00%01%7C%AAi%23%90/33=%00"
"27221",272,1634946593.29647,"172.17.0.9","172.17.0.14","UDP (NDN)",848,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%09/35=%00%00%01%7C%AAi2%03/33=%00"
"2906",290,1634946602.84384,"172.17.0.9","172.17.0.14","UDP (NDN)",859,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0B/35=%00%00%01%7C%AAiWR/33=%00"
"3026",302,1634946606.60658,"172.17.0.9","172.17.0.14","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0A/35=%00%00%01%7C%AAie%FF/33=%00"
"3294",329,1634946617.13021,"172.17.0.9","172.17.0.14","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0C/35=%00%00%01%7C%AAi%8B%3D/33=%00"
"3414",341,1634946619.857,"172.17.0.9","172.17.0.14","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%09/35=%00%00%01%7C%AAi%99%CB/33=%00"
"3656",365,1634946628.959,"172.17.0.9","172.17.0.14","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%03/35=%00%00%01%7C%AAi%BDS/33=%00"
"3775",377,1634946629.45642,"172.17.0.9","172.17.0.14","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0A/35=%00%00%01%7C%AAi%BF%3D/33=%00"
"38811",388,1634946633.15847,"172.17.0.9","172.17.0.5","UDP (NDN)",874,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0C/35=%00%00%01%7C%AAi%CD%C5/33=%00"
"4107",410,1634946642.73311,"172.17.0.9","172.17.0.14","UDP (NDN)",456,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%04/35=%00%00%01%7C%AAi%EF%3F/33=%00"
"41411",414,1634946642.73607,"172.17.0.9","172.17.0.14","UDP (NDN)",456,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%04/35=%00%00%01%7C%AAi%EF%3F/33=%00"
"4342",434,1634946644.00601,"172.17.0.9","172.17.0.14","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0D/35=%00%00%01%7C%AAi%F4%3C/33=%00"
"43711",437,1634946644.00684,"172.17.0.9","172.17.0.14","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0D/35=%00%00%01%7C%AAi%F4%3C/33=%00"
"4473",447,1634946646.67801,"172.17.0.9","172.17.0.5","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0D/35=%00%00%01%7C%AAj%02%94/33=%00"
"4635",463,1634946655.9952,"172.17.0.9","172.17.0.5","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0E/35=%00%00%01%7C%AAj%26%F5/33=%00"
"48111",481,1634946660.78772,"172.17.0.9","172.17.0.14","UDP (NDN)",823,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0E/35=%00%00%01%7C%AAj5%C4/33=%00"
"4985",498,1634946669.24343,"172.17.0.9","172.17.0.5","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%0F/35=%00%00%01%7C%AAjZ%BA/33=%00"
"5113",511,1634946672.96512,"172.17.0.9","172.17.0.14","UDP (NDN)",919,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0B/35=%00%00%01%7C%AAji%3A/33=%00"
"5313",531,1634946677.74721,"172.17.0.9","172.17.0.14","UDP (NDN)",489,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%05/35=%00%00%01%7C%AAj%7B%EB/33=%00"
"5463",546,1634946682.96218,"172.17.0.9","172.17.0.5","UDP (NDN)",806,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%10/35=%00%00%01%7C%AAj%90P/33=%00"
"5592",559,1634946687.68131,"172.17.0.9","172.17.0.14","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0B/35=%00%00%01%7C%AAj%9E%D3/33=%00"
"5794",579,1634946696.94001,"172.17.0.9","172.17.0.14","UDP (NDN)",787,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%0F/35=%00%00%01%7C%AAj%C6%DC/33=%00"
"5923",592,1634946701.64048,"172.17.0.9","172.17.0.5","UDP (NDN)",954,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0C/35=%00%00%01%7C%AAj%D5P/33=%00"
"5932",593,1634946701.64056,"172.17.0.9","172.17.0.14","UDP (NDN)",954,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0C/35=%00%00%01%7C%AAj%D5P/33=%00"
"6105",610,1634946711.06441,"172.17.0.9","172.17.0.14","UDP (NDN)",918,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0D/35=%00%00%01%7C%AAj%FA%26/33=%00"
"6274",627,1634946714.8081,"172.17.0.9","172.17.0.14","UDP (NDN)",901,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0C/35=%00%00%01%7C%AAk%08%C6/33=%00"
"63421",634,1634946715.42401,"172.17.0.9","172.17.0.14","UDP (NDN)",453,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%04/35=%00%00%01%7C%AAk%0F%1D/33=%00"
"6361",636,1634946715.43037,"172.17.0.9","172.17.0.5","UDP (NDN)",453,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%04/35=%00%00%01%7C%AAk%0F%1D/33=%00"
"65711",657,1634946723.69983,"172.17.0.9","172.17.0.14","UDP (NDN)",885,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0E/35=%00%00%01%7C%AAk%2Ff/33=%00"
"6672",667,1634946727.41339,"172.17.0.9","172.17.0.5","UDP (NDN)",840,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%11/35=%00%00%01%7C%AAk%3D%F0/33=%00"
"6877",687,1634946738.04723,"172.17.0.9","172.17.0.5","UDP (NDN)",753,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%10/35=%00%00%01%7C%AAkc%8F/33=%00"
"6882",688,1634946738.04728,"172.17.0.9","172.17.0.14","UDP (NDN)",753,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%10/35=%00%00%01%7C%AAkc%8F/33=%00"
"70011",700,1634946740.81792,"172.17.0.9","172.17.0.14","UDP (NDN)",938,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0D/35=%00%00%01%7C%AAkrD/33=%00"
"7152",715,1634946750.90749,"172.17.0.9","172.17.0.5","UDP (NDN)",804,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%12/35=%00%00%01%7C%AAk%99%B9/33=%00"
"7293",729,1634946754.63079,"172.17.0.9","172.17.0.14","UDP (NDN)",787,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%11/35=%00%00%01%7C%AAk%A8%3C/33=%00"
"74511",745,1634946764.92225,"172.17.0.9","172.17.0.14","UDP (NDN)",850,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%0F/35=%00%00%01%7C%AAk%D0d/33=%00"
"7573",757,1634946768.61786,"172.17.0.9","172.17.0.14","UDP (NDN)",973,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0E/35=%00%00%01%7C%AAk%DE%E1/33=%00"
"7773",777,1634946779.65101,"172.17.0.9","172.17.0.14","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%10/35=%00%00%01%7C%AAl%06%12/33=%00"
"7893",789,1634946779.76359,"172.17.0.9","172.17.0.14","UDP (NDN)",452,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%04/35=%00%00%01%7C%AAl%0Aj/33=%00"
"8014",801,1634946782.35855,"172.17.0.9","172.17.0.14","UDP (NDN)",1007,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%0F/35=%00%00%01%7C%AAl%14%88/33=%00"
"8123",812,1634946792.63811,"172.17.0.9","172.17.0.5","UDP (NDN)",770,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%13/35=%00%00%01%7C%AAl%3C%B6/33=%00"
"83021",830,1634946796.28741,"172.17.0.9","172.17.0.14","UDP (NDN)",1042,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%10/35=%00%00%01%7C%AAlJ%F4/33=%00"
"8482",848,1634946806.75446,"172.17.0.9","172.17.0.14","UDP (NDN)",1006,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%11/35=%00%00%01%7C%AAls%D5/33=%00"
"8604",860,1634946810.46493,"172.17.0.9","172.17.0.14","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%11/35=%00%00%01%7C%AAl%82Z/33=%00"
"8751",875,1634946820.76983,"172.17.0.9","172.17.0.5","UDP (NDN)",734,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%14/35=%00%00%01%7C%AAl%AA%98/33=%00"
"8873",887,1634946824.41968,"172.17.0.9","172.17.0.14","UDP (NDN)",824,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%12/35=%00%00%01%7C%AAl%B8%D7/33=%00"
"9053",905,1634946833.92657,"172.17.0.9","172.17.0.14","UDP (NDN)",787,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%13/35=%00%00%01%7C%AAl%DD%FC/33=%00"
"91621",916,1634946837.69367,"172.17.0.9","172.17.0.5","UDP (NDN)",770,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%15/35=%00%00%01%7C%AAl%EC%BC/33=%00"
"9321",932,1634946847.74433,"172.17.0.9","172.17.0.14","UDP (NDN)",754,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%14/35=%00%00%01%7C%AAm%13%FA/33=%00"
"9432",943,1634946851.45517,"172.17.0.9","172.17.0.5","UDP (NDN)",804,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%16/35=%00%00%01%7C%AAm%22%7D/33=%00"
"9693",969,1634946861.2777,"172.17.0.9","172.17.0.14","UDP (NDN)",973,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%12/35=%00%00%01%7C%AAmH%D7/33=%00"
"9802",980,1634946865.02421,"172.17.0.9","172.17.0.5","UDP (NDN)",841,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%17/35=%00%00%01%7C%AAmW%7F/33=%00"
"9951",995,1634946876.22581,"172.17.0.9","172.17.0.5","UDP (NDN)",937,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%13/35=%00%00%01%7C%AAm%7FR/33=%00"
"99611",996,1634946876.22586,"172.17.0.9","172.17.0.14","UDP (NDN)",937,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%13/35=%00%00%01%7C%AAm%7FR/33=%00"
"10132",1013,1634946879.92976,"172.17.0.9","172.17.0.14","UDP (NDN)",884,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%12/35=%00%00%01%7C%AAm%8D%CA/33=%00"
"10321",1032,1634946889.07355,"172.17.0.9","172.17.0.14","UDP (NDN)",901,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%14/35=%00%00%01%7C%AAm%B5g/33=%00"
"104311",1043,1634946892.75458,"172.17.0.9","172.17.0.5","UDP (NDN)",876,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%18/35=%00%00%01%7C%AAm%C3%D0/33=%00"
"10593",1059,1634946903.05553,"172.17.0.9","172.17.0.14","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%15/35=%00%00%01%7C%AAm%EB%FA/33=%00"
"10702",1070,1634946906.70175,"172.17.0.9","172.17.0.5","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%19/35=%00%00%01%7C%AAm%FAJ/33=%00"
"109211",1092,1634946917.39831,"172.17.0.9","172.17.0.14","UDP (NDN)",850,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%13/35=%00%00%01%7C%AAn%24%08/33=%00"
"11044",1104,1634946921.06445,"172.17.0.9","172.17.0.14","UDP (NDN)",788,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%15/35=%00%00%01%7C%AAn2_/33=%00"
"11152",1115,1634946931.58603,"172.17.0.9","172.17.0.5","UDP (NDN)",875,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1A/35=%00%00%01%7C%AAn%5B%80/33=%00"
"11293",1129,1634946935.27553,"172.17.0.9","172.17.0.14","UDP (NDN)",824,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%16/35=%00%00%01%7C%AAni%E2/33=%00"
"115113",1151,1634946945.61985,"172.17.0.9","172.17.0.14","UDP (NDN)",833,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%16/35=%00%00%01%7C%AAn%92A/33=%00"
"116221",1162,1634946949.27449,"172.17.0.9","172.17.0.5","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1B/35=%00%00%01%7C%AAn%A0%94/33=%00"
"117611",1176,1634946959.30225,"172.17.0.9","172.17.0.14","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%14/35=%00%00%01%7C%AAn%C7%B9/33=%00"
"119311",1193,1634946964.0024,"172.17.0.9","172.17.0.14","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7C%AAn%D61/33=%00"
"119512",1195,1634946964.00768,"172.17.0.9","172.17.0.14","UDP (NDN)",867,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%17/35=%00%00%01%7C%AAn%D61/33=%00"
"12074",1207,1634946973.54135,"172.17.0.9","172.17.0.14","UDP (NDN)",832,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%18/35=%00%00%01%7C%AAn%FF%5C/33=%00"
"12244",1224,1634946977.20486,"172.17.0.9","172.17.0.5","UDP (NDN)",944,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1C/35=%00%00%01%7C%AAo%0D%B2/33=%00"
"12363",1236,1634946987.64777,"172.17.0.9","172.17.0.14","UDP (NDN)",798,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%19/35=%00%00%01%7C%AAo6m/33=%00"
"12483",1248,1634946991.34269,"172.17.0.9","172.17.0.14","UDP (NDN)",858,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%17/35=%00%00%01%7C%AAoD%E2/33=%00"
"12724",1272,1634947001.52958,"172.17.0.9","172.17.0.14","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1A/35=%00%00%01%7C%AAol%A4/33=%00"
"12882",1288,1634947006.19619,"172.17.0.9","172.17.0.14","UDP (NDN)",850,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%15/35=%00%00%01%7C%AAo%7B%05/33=%00"
"13044",1304,1634947016.75371,"172.17.0.9","172.17.0.14","UDP (NDN)",727,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1B/35=%00%00%01%7C%AAo%A4A/33=%00"
"13184",1318,1634947019.46469,"172.17.0.9","172.17.0.14","UDP (NDN)",883,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%16/35=%00%00%01%7C%AAo%B2%C0/33=%00"
"133212",1332,1634947029.95802,"172.17.0.9","172.17.0.14","UDP (NDN)",850,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%17/35=%00%00%01%7C%AAo%DB%BB/33=%00"
"13444",1344,1634947033.65613,"172.17.0.9","172.17.0.14","UDP (NDN)",763,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1C/35=%00%00%01%7C%AAo%EA%29/33=%00"
"13652",1365,1634947044.3032,"172.17.0.9","172.17.0.5","UDP (NDN)",909,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%1D/35=%00%00%01%7C%AAp%13%CD/33=%00"
"13773",1377,1634947048.01696,"172.17.0.9","172.17.0.14","UDP (NDN)",798,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1D/35=%00%00%01%7C%AAp%22D/33=%00"
"13974",1397,1634947059.03531,"172.17.0.9","172.17.0.14","UDP (NDN)",762,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%1E/35=%00%00%01%7C%AApMA/33=%00"
"14101",1410,1634947063.6812,"172.17.0.9","172.17.0.14","UDP (NDN)",885,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%18/35=%00%00%01%7C%AAp%5B%94/33=%00"
"14112",1411,1634947063.68296,"172.17.0.9","172.17.0.5","UDP (NDN)",885,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%18/35=%00%00%01%7C%AAp%5B%94/33=%00"
"14133",1413,1634947063.68557,"172.17.0.9","172.17.0.14","UDP (NDN)",885,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%18/35=%00%00%01%7C%AAp%5B%94/33=%00"
"142511",1425,1634947073.20513,"172.17.0.9","172.17.0.14","UDP (NDN)",849,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%19/35=%00%00%01%7C%AAp%84%AC/33=%00"
"2020",20,1634946533.43126,"172.17.0.10","172.17.0.15","UDP (NDN)",382,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router8/NAME/%02/35=%00%00%01%7C%AAhH%24/33=%00"
"3235",32,1634946535.81194,"172.17.0.10","172.17.0.15","UDP (NDN)",814,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server4/NAME/%08/35=%00%00%01%7C%AAhQ%80/33=%00"
"5015",50,1634946539.57327,"172.17.0.10","172.17.0.15","UDP (NDN)",876,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7C%AAh%60%28/33=%00"
"7313",73,1634946546.91682,"172.17.0.10","172.17.0.6","UDP (NDN)",383,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%02/35=%00%00%01%7C%AAh%7C%E3/33=%00"
"7414",74,1634946546.91687,"172.17.0.10","172.17.0.15","UDP (NDN)",383,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router9/NAME/%02/35=%00%00%01%7C%AAh%7C%E3/33=%00"
"8632",86,1634946548.68233,"172.17.0.10","172.17.0.15","UDP (NDN)",381,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%02/35=%00%00%01%7C%AAh%83%BD/33=%00"
"997",99,1634946549.01441,"172.17.0.10","172.17.0.6","UDP (NDN)",831,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server3/NAME/%08/35=%00%00%01%7C%AAh%85%15/33=%00"
"11110",111,1634946550.79876,"172.17.0.10","172.17.0.15","UDP (NDN)",384,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%02/35=%00%00%01%7C%AAh%8B%FD/33=%00"
"1255",125,1634946552.66114,"172.17.0.10","172.17.0.15","UDP (NDN)",893,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%08/35=%00%00%01%7C%AAh%93B/33=%00"
"13814",138,1634946556.15347,"172.17.0.10","172.17.0.6","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%03/35=%00%00%01%7C%AAh%9C%FF/33=%00"
"13923",139,1634946556.15353,"172.17.0.10","172.17.0.15","UDP (NDN)",416,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router7/NAME/%03/35=%00%00%01%7C%AAh%9C%FF/33=%00"
"1632",163,1634946561.05531,"172.17.0.10","172.17.0.15","UDP (NDN)",420,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/router10/NAME/%03/35=%00%00%01%7C%AAh%B4%14/33=%00"
"17913",179,1634946563.13055,"172.17.0.10","172.17.0.15","UDP (NDN)",841,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%09/35=%00%00%01%7C%AAh%BC%29/33=%00"
"1917",191,1634946566.74844,"172.17.0.10","172.17.0.15","UDP (NDN)",927,"Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server1/NAME/%09/35=%00%00%01%7C%AAh%CAU/33=%00"
